id,reviewable_object,date_created,status,title,content,rate,valorization,likes,dislikes,reviewer_id,buying_date,relevance,forbidden_words,attributes,media,reactions,attributes_variation,secondary_key,routing_key,order_id,catalog_listing,condition,document_version,item_status,bucket
1423192621,"{'id': 'MLB3901464226', 'type': 'product'}",2024-08-21T19:07:41Z,published,Muito bom,Comprei num impulso pois estava precisando muito de um sofá desse tipo para a sala de televisão da minha chácara! ainda bem que o uso por aqui não é muito intenso!.,4,1,1,0,0,2024-08-16T23:59:54Z,31,0,,"[{'id': '662448-MLA78595308797_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile1994617580109946975.jpg', 'variations': [{'size': '1200x492', 'url': 'https://http2.mlstatic.com/D_NQ_NP_662448-MLA78595308797_082024-F.jpg'}, {'size': '501x205', 'url': 'https://http2.mlstatic.com/D_NQ_NP_662448-MLA78595308797_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-P.jpg'}, {'size': '228x94', 'url': 'https://http2.mlstatic.com/D_NQ_NP_662448-MLA78595308797_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_662448-MLA78595308797_082024-B.jpg'}]}, {'id': '765995-MLA78595308793_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile614289703189311713.jpg', 'variations': [{'size': '1200x492', 'url': 'https://http2.mlstatic.com/D_NQ_NP_765995-MLA78595308793_082024-F.jpg'}, {'size': '501x205', 'url': 'https://http2.mlstatic.com/D_NQ_NP_765995-MLA78595308793_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-P.jpg'}, {'size': '228x94', 'url': 'https://http2.mlstatic.com/D_NQ_NP_765995-MLA78595308793_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_765995-MLA78595308793_082024-B.jpg'}]}, {'id': '613676-MLA78595171279_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile8545241074678792385.jpg', 'variations': [{'size': '1200x492', 'url': 'https://http2.mlstatic.com/D_NQ_NP_613676-MLA78595171279_082024-F.jpg'}, {'size': '501x205', 'url': 'https://http2.mlstatic.com/D_NQ_NP_613676-MLA78595171279_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-P.jpg'}, {'size': '228x94', 'url': 'https://http2.mlstatic.com/D_NQ_NP_613676-MLA78595171279_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_613676-MLA78595171279_082024-B.jpg'}]}, {'id': '812532-MLA78364300110_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile1320533388306225627.jpg', 'variations': [{'size': '1200x492', 'url': 'https://http2.mlstatic.com/D_NQ_NP_812532-MLA78364300110_082024-F.jpg'}, {'size': '501x205', 'url': 'https://http2.mlstatic.com/D_NQ_NP_812532-MLA78364300110_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-P.jpg'}, {'size': '228x94', 'url': 'https://http2.mlstatic.com/D_NQ_NP_812532-MLA78364300110_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_812532-MLA78364300110_082024-B.jpg'}]}, {'id': '897339-MLA78364456912_082024', 'status': 'published', 'type': 'photo', 'alt': 'melifile2985006418891848137.jpg', 'variations': [{'size': '1200x492', 'url': 'https://http2.mlstatic.com/D_NQ_NP_897339-MLA78364456912_082024-F.jpg'}, {'size': '501x205', 'url': 'https://http2.mlstatic.com/D_NQ_NP_897339-MLA78364456912_082024-O.jpg'}, {'size': '400x400', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-C.jpg'}, {'size': '320x320', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-V.jpg'}, {'size': '280x280', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-E.jpg'}, {'size': '250x250', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-P.jpg'}, {'size': '228x94', 'url': 'https://http2.mlstatic.com/D_NQ_NP_897339-MLA78364456912_082024-A.jpg'}, {'size': '210x210', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-Y.jpg'}, {'size': '200x200', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-N.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-T.jpg'}, {'size': '160x160', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-Z.jpg'}, {'size': '120x120', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-G.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-I.jpg'}, {'size': '90x90', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-S.jpg'}, {'size': '70x70', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-R.jpg'}, {'size': '40x40', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-M.jpg'}, {'size': '800x800', 'url': 'https://http2.mlstatic.com/D_Q_NP_897339-MLA78364456912_082024-B.jpg'}]}]",,,MLB26019798,MLB26019762,2000009057570422,True,new,2.4-up-migrated,active,1
1136662338,"{'id': 'MLB3901464226', 'type': 'product'}",2024-04-19T14:43:13Z,published,Muito bom,Muito bom. Só achei dificil pra puxar o assento. Ele parece estar pouco lubrificado.,4,1,1,0,0,2024-04-02T19:50:22Z,14,0,,[],,,MLB26019798,MLB26019762,2000007952058508,True,new,2.4-up-migrated,active,1
1089762946,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-27T23:20:18Z,published,Excelente,Perfeito.,5,1,1,0,0,2024-03-10T19:57:57Z,1,0,,[],,,MLB26019798,MLB26019762,2000007789736240,True,new,2.4-up-migrated,active,1
1082429101,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-25T23:02:13Z,published,Excelente,"Minha esposa ficou muito feliz com o sofá, bem confortável.",5,1,1,0,0,2024-03-16T15:30:58Z,10,0,,[],,,MLB26019798,MLB26019762,2000007835376954,True,new,2.4-up-migrated,active,1
1085230462,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-25T22:19:14Z,published,Excelente,Foi um presente a pessoa amou.,5,1,1,0,0,2024-03-09T18:07:04Z,6,0,,[],,,MLB26019798,MLB26019762,2000007783345608,True,new,2.4-up-migrated,active,1
1081805603,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-25T18:31:43Z,published,Excelente,Ótimo custo benefício e valor.,5,1,1,0,0,2024-03-21T11:24:49Z,5,0,,[],,,MLB26019798,MLB26019762,2000007871775100,True,new,2.4-up-migrated,active,1
1077516277,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-23T12:12:56Z,published,Excelente,Muito top.,5,1,1,0,0,2024-03-04T15:40:49Z,2,0,,[],,,MLB26019798,MLB26019762,2000007741657738,True,new,2.4-up-migrated,active,1
1072752513,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-20T23:12:02Z,published,Excelente,Excelente.,5,1,1,0,0,2024-03-10T18:43:06Z,1,0,,[],,,MLB26019798,MLB26019762,2000007789237144,True,new,2.4-up-migrated,active,1
1074930208,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-20T18:33:30Z,published,Excelente,Amei o sofá muito bom mesmo mais do que eu esperava podem comprar sem medo.,5,1,1,0,0,2024-03-12T13:29:45Z,15,0,,[],,,MLB26019798,MLB26019762,2000007803288588,True,new,2.4-up-migrated,active,1
1074903660,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-20T18:20:43Z,published,Excelente,Super recomendado. Otimo sofa.,5,1,1,0,0,2024-03-09T19:44:22Z,4,0,,[],,,MLB26019798,MLB26019762,2000007783945000,True,new,2.4-up-migrated,active,1
1074405356,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-20T14:44:34Z,published,Excelente,É muito bom gostei do sofá.,5,1,1,0,0,2024-02-17T20:48:49Z,6,0,,[],,,MLB26019798,MLB26019762,2000007625978446,True,new,2.4-up-migrated,active,1
1067974575,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-18T21:08:40Z,published,Excelente,Maravilhoso.,5,1,1,0,0,2024-03-10T20:40:36Z,1,0,,[],,,MLB26019798,MLB26019762,2000007789999866,True,new,2.4-up-migrated,active,1
1069859248,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-18T14:46:17Z,published,Excelente,Muito ótimo recomendo.,5,1,1,0,0,2024-03-09T16:02:07Z,3,0,,[],,,MLB26019798,MLB26019762,2000007782559918,True,new,2.4-up-migrated,active,1
1066759467,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-18T11:02:54Z,published,Excelente,Amei! super confortável vale a pena o investimento.,5,1,1,0,0,2024-02-13T02:19:43Z,8,0,,[],,,MLB26019798,MLB26019762,2000007592851160,True,new,2.4-up-migrated,active,1
1068851812,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-17T22:44:47Z,published,Excelente,Gostei e bom.,5,1,1,0,0,2024-03-09T11:34:05Z,3,0,,[],,,MLB26019798,MLB26019762,2000007781189382,True,new,2.4-up-migrated,active,1
1065679668,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-16T00:31:34Z,published,Excelente,"Se vc tiver a procura de qualidade, conforto achou.",5,1,1,0,0,2024-03-06T00:04:13Z,9,0,,[],,,MLB26019798,MLB26019762,2000007754690806,True,new,2.4-up-migrated,active,1
1065482880,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-15T22:42:36Z,published,Excelente,Sofás lindos.,5,1,1,0,0,2024-02-10T23:20:31Z,2,0,,[],,,MLB26019798,MLB26019762,2000007580334128,True,new,2.4-up-migrated,active,1
1063276584,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-14T20:55:34Z,published,Excelente,Gostei muito da minha compra !.,5,1,1,0,0,2024-03-07T12:29:55Z,5,0,,[],,,MLB26019798,MLB26019762,2000007766361690,True,new,2.4-up-migrated,active,1
1060178757,"{'id': 'MLB3901464226', 'type': 'product'}",2024-03-14T17:50:48Z,published,Excelente,"Pelo custo benefício foi a melhor aquisição que fiz. É confortável, fácil de montar. Amei.",5,1,1,0,0,2024-03-09T12:34:55Z,15,0,,[],,,MLB26019798,MLB26019762,2000007781406490,True,new,2.4-up-migrated,active,1
1013885148,"{'id': 'MLB3901464226', 'type': 'product'}",2024-02-19T22:56:30Z,published,Muito bom,"Gostei muito, confortável. Recomendo.",4,1,1,0,0,2024-01-25T20:54:11Z,4,0,,[],,,MLB26019798,MLB26019762,2000007462271484,True,new,2.4-up-migrated,active,1
997032122,"{'id': 'MLB3901464226', 'type': 'product'}",2024-02-11T17:48:18Z,published,Excelente,"Produto excelente! atendeu minhas necessidades de ótima qualidade, sigo apaixonada.",5,1,1,0,0,2024-01-24T22:34:30Z,10,5,,[],,,MLB26019798,MLB26019762,2000007455496254,True,new,2.4-up-migrated,active,1
903155733,"{'id': 'MLB3901464226', 'type': 'product'}",2024-01-01T22:17:33Z,published,Muito bom,Vale apena compra.,4,1,1,0,0,2023-11-28T20:05:54Z,3,0,,[],,,MLB26019798,MLB26019762,2000007008066004,True,new,2.4-up-migrated,active,1
870369767,"{'id': 'MLB3901464226', 'type': 'product'}",2023-12-18T14:34:15Z,published,Excelente,Maravilhoso.,5,1,1,0,0,2023-12-04T13:11:46Z,1,0,,[],,,MLB26019798,MLB26019762,2000007051957324,True,new,2.4-up-migrated,active,1
815402954,"{'id': 'MLB3901464226', 'type': 'product'}",2023-11-25T21:19:37Z,published,Muito bom,"Vale a pena o custo benefício, ficou top na minha sala.",4,1,1,0,0,2023-10-27T19:24:40Z,11,0,,[],,,MLB26019798,MLB26019762,2000006766033570,True,new,2.4-up-migrated,active,1
1355246766,"{'id': 'MLB3901464226', 'type': 'product'}",2024-07-22T14:50:50Z,published,Excelente,Excelente qualidade confortável bonito.,5,0,1,1,0,2024-07-12T15:52:54Z,4,0,,[],,,MLB26019798,MLB26019762,2000008756589016,True,new,2.4-up-migrated,active,1
